caseno_2011,prev_address_2011,age_2011,distance_to_work_2011,no_of_cars_2011,country_birth_2011,deprived_edu_2011,deprived_employ_2011,deprived_health_2011,deprived_housing_2011,deprived_2011,health_activity_limited_2011,child_2011,ethnicity_2011,general_health_2011,edu_2011,illness_in_house_2011,occupation_2011,prev_region_2011,social_grade_2011,sex_2011,tenure_2011,travel_mode_to_work_2011,travel_mode_to_work_2001,place_of_work_2011,live_near_work_2011,workplace_2011
2831067,1,5,2,4,1,0,0,0,0,1,3,1,1,1,14,0,51,,2,2,1,4,4,1,3,3
2831080,1,1,,0,1,0,0,0,0,1,3,4,1,1,,0,,,,1,3,,,,,
2831094,1,11,3,4,1,0,0,0,0,1,3,1,1,1,13,0,73,,3,1,1,7,7,1,3,3
2831089,1,17,,1,1,0,0,1,0,2,2,,1,3,10,1,33,,,2,0,,,,,
2831099,1,2,,2,1,0,0,1,0,2,3,4,1,1,,1,,,,2,1,,,,,
2831166,1,10,3,0,1,0,0,1,1,3,1,,1,3,10,1,52,,4,1,3,9,9,1,4,4
2831157,1,9,,1,1,1,1,1,0,4,3,6,1,1,10,1,53,,4,2,3,,,,,
2831180,2,9,,1,1,0,1,1,1,4,2,3,3,3,11,2,,8,4,2,3,,,,,
2831200,1,6,3,0,8,0,0,0,0,1,3,6,1,1,14,0,72,,3,1,1,7,7,1,4,4
2831197,1,4,,2,1,0,0,1,0,2,3,6,1,1,12,1,,,1,2,1,,,,,
2831223,,1,,4,1,0,0,0,0,1,3,,1,1,,0,,,,1,0,,,,,
2831227,4,11,,1,11,0,0,0,0,1,3,3,13,1,15,0,23,1,1,2,1,,,,,
2831243,1,5,4,3,1,0,0,0,0,1,3,1,1,1,12,0,53,,4,2,1,7,7,1,3,3
2831249,1,6,9,3,1,0,0,0,0,1,3,,1,1,14,0,74,,3,1,0,7,7,3,2,1
2831279,1,8,3,2,4,0,0,0,0,1,3,4,1,2,13,0,31,,2,1,1,7,7,1,3,3
2831311,1,19,,0,1,0,0,1,0,2,2,,1,3,15,1,11,,,1,3,,,,,
2831318,2,6,3,1,1,1,0,0,0,2,3,1,1,2,10,0,71,8,4,1,5,8,8,1,3,3
2831333,1,11,1,2,1,0,0,0,0,1,3,3,1,2,15,0,41,,1,2,1,9,9,1,3,3
2831341,1,9,1,0,1,0,0,0,0,1,3,1,1,1,10,0,96,,2,2,1,7,7,1,3,3
2831368,1,10,9,2,1,0,0,0,0,1,3,3,1,2,14,0,21,,2,1,1,7,7,3,2,1
2831414,2,11,1,1,1,1,0,0,0,2,3,1,1,1,11,0,93,8,4,2,1,10,10,1,3,3
2831421,,1,,1,1,0,0,0,0,1,3,2,1,1,,0,,,,1,5,,,,,
2831433,1,13,3,1,1,0,0,1,0,2,1,,1,4,15,1,83,,4,1,0,7,7,1,3,3
2831440,1,14,,2,1,0,0,1,0,2,3,1,1,2,15,1,23,,,2,0,,,,,
2831463,2,5,,1,1,0,1,0,0,2,3,1,1,2,14,0,93,8,2,1,5,,,,,
2831507,1,11,5,1,1,0,0,0,0,1,3,3,1,1,14,0,75,,3,2,5,10,10,1,3,3
2831508,1,4,,1,1,0,0,0,0,1,3,3,1,1,11,0,,,3,2,5,,,,,
2831525,2,5,2,1,1,0,0,0,0,1,3,1,1,1,14,0,44,8,4,2,5,7,7,1,4,4
2831539,1,11,4,3,1,0,0,1,0,2,3,1,1,2,14,2,32,,1,2,0,7,7,1,4,4
2831555,1,14,,2,1,0,0,0,0,1,3,1,1,2,12,0,42,,,2,1,,,,,
2831628,1,10,4,4,1,0,0,0,0,1,3,3,1,1,12,0,33,,1,2,1,7,7,1,4,4
2831646,1,9,8,3,1,1,0,1,0,3,3,1,1,3,11,1,24,,2,2,3,7,1,2,1,2
2831640,1,12,4,2,1,0,0,0,0,1,3,3,1,2,14,0,73,,3,1,0,7,7,1,4,4
2831657,1,13,4,1,1,1,0,0,0,2,3,1,1,2,11,0,21,,1,1,1,7,7,1,4,4
2831666,1,7,4,0,1,0,0,1,0,2,3,5,1,1,12,1,51,,3,2,3,4,4,1,3,3
2831710,2,5,,1,1,0,1,0,0,2,3,3,1,2,14,0,53,8,2,2,5,,,,,
2831718,1,2,,1,1,0,0,0,0,1,3,4,1,1,,0,,,,1,1,,,,,
2831740,1,12,3,2,1,0,0,0,0,1,3,1,1,2,15,0,24,,1,1,1,7,7,1,4,4
2831735,1,8,5,2,1,0,0,0,0,1,3,4,1,1,15,0,32,,3,2,1,7,7,1,4,4
2831764,1,17,,1,2,0,0,1,0,2,1,1,1,3,15,1,22,,,2,0,,,,,
2831799,1,9,4,2,1,0,0,1,0,2,2,4,1,3,14,1,33,,2,1,0,7,7,1,4,4
2831802,1,2,,2,1,0,0,0,0,1,3,2,1,2,,0,,,,2,1,,,,,
2831811,1,4,,4,1,0,0,0,0,1,3,5,1,1,14,0,,,1,1,1,,,,,
2831836,1,17,,1,1,1,0,0,0,2,3,1,1,2,10,0,33,,,2,0,,,,,
2831863,1,8,2,2,1,0,0,0,0,1,3,4,1,1,15,0,33,,1,2,1,7,7,1,3,3
2831903,1,12,4,4,1,0,0,0,0,1,3,1,1,2,11,0,13,,2,1,1,7,7,1,3,3
2831902,1,17,,1,1,0,0,1,0,2,3,1,1,2,13,1,71,,,1,0,,,,,
2831897,1,13,,3,1,0,0,0,0,1,3,1,1,2,15,0,72,,3,1,0,,,,,
2831919,1,13,,2,11,1,0,1,0,3,2,1,10,3,10,1,73,,4,2,0,,,,,
2831936,1,12,7,4,1,0,0,0,0,1,3,1,1,1,13,0,13,,1,1,1,7,7,1,4,4
2831965,2,1,,0,1,1,1,0,0,3,3,4,1,1,,0,,8,,2,5,,,,,
2831985,1,13,,4,1,0,0,1,0,2,2,1,1,3,11,1,52,,1,2,0,,,,,
2831998,1,10,1,1,1,0,0,1,1,3,3,1,1,2,12,1,52,,4,2,0,7,7,1,3,3
2832003,1,14,,1,1,0,0,1,0,2,1,1,1,4,12,2,53,,,1,0,,,,,
2832035,2,7,4,2,1,0,0,1,0,2,3,1,1,1,12,1,71,8,3,1,1,7,7,1,3,3
2832068,1,8,,1,1,1,1,1,0,4,1,,1,1,11,1,52,,4,2,3,,,,,
2832071,1,6,1,1,1,1,0,0,0,2,3,1,1,2,11,0,51,,2,2,3,10,10,1,3,3
2832089,3,9,3,2,1,0,0,0,0,1,3,2,1,1,12,0,61,9,3,1,1,9,9,1,3,3
2832093,1,6,8,4,1,0,0,0,0,1,3,1,1,1,12,0,83,,2,2,0,1,1,2,1,2
2832099,1,12,,2,1,0,0,0,0,1,3,1,1,2,10,0,52,,2,2,1,,,,,
2832150,1,1,,1,1,0,0,0,0,1,3,2,1,2,,0,,,,2,5,,,,,
2832168,1,17,,1,1,0,0,0,0,1,3,,1,1,15,0,23,,,2,0,,,,,
2832179,1,14,,2,1,0,0,1,0,2,2,1,1,3,15,2,23,,,2,0,,,,,
2832178,1,17,,0,1,1,0,1,0,3,1,,1,4,10,1,41,,,2,0,,,,,
2832197,1,13,,1,1,1,0,0,0,2,3,1,1,2,10,0,52,,3,2,0,,,,,
2832236,1,10,5,2,1,0,0,0,0,1,3,2,1,1,12,0,44,,3,1,1,7,7,1,4,4
2832249,1,13,9,0,1,0,0,0,0,1,3,,1,2,13,0,92,,4,1,5,10,10,3,2,1
2832251,1,13,8,2,1,0,0,0,0,1,3,1,1,2,12,0,33,,1,2,0,10,1,2,1,2
2832261,1,2,,2,1,0,1,1,0,3,3,4,1,1,,1,,,,2,3,,,,,
2832269,1,1,,2,1,0,0,0,0,1,3,2,1,1,,0,,,,1,1,,,,,
2832331,1,10,,4,1,0,0,0,0,1,3,4,1,1,15,0,44,,1,2,0,,,,,
2832320,1,7,4,1,1,0,0,0,0,1,3,1,1,2,11,0,82,,4,2,4,8,8,1,4,4
2832336,1,9,8,2,1,0,0,0,0,1,3,5,1,2,15,0,24,,2,2,1,1,1,2,1,2
2832361,1,12,3,2,1,0,0,0,0,1,3,1,1,2,15,0,23,,1,2,1,7,7,1,4,4
2832385,1,10,5,3,1,0,0,0,0,1,3,5,1,3,10,0,72,,3,1,0,7,7,1,4,4
2832429,3,5,1,1,1,0,0,0,1,2,3,1,1,2,12,0,34,9,2,1,5,6,6,1,3,3
2832430,1,10,3,0,1,1,0,1,0,3,3,1,3,2,10,2,91,,4,1,3,9,9,1,3,3
2832446,1,8,5,2,4,0,0,0,0,1,3,2,1,1,15,0,21,,1,1,1,7,7,1,4,4
2832456,1,8,7,1,1,0,0,0,0,1,3,1,1,1,16,0,83,,4,1,1,7,7,1,4,4
2832464,1,9,1,1,1,0,0,0,0,1,3,,1,1,14,0,34,,3,1,5,7,7,1,3,3
2832517,1,3,,1,1,0,0,0,1,2,3,5,1,1,,0,,,,1,5,,,,,
2832521,1,4,2,1,1,0,0,0,0,1,3,5,1,1,12,0,51,,4,2,1,8,8,1,3,3
2832533,1,16,,2,1,0,0,1,0,2,2,1,1,3,15,2,23,,,2,0,,,,,
2832528,1,16,,1,1,0,0,0,0,1,3,1,1,2,15,0,23,,,2,0,,,,,
2832545,1,9,4,3,1,0,0,0,0,1,3,1,1,1,14,0,83,,2,1,1,7,7,1,4,4
2832591,1,12,8,1,1,0,0,0,0,1,3,,1,1,15,0,54,,2,1,0,7,1,2,1,2
2832593,2,3,,1,1,0,0,1,0,2,3,6,1,2,,1,,8,,1,1,,,,,
2832617,1,11,2,1,1,1,0,0,0,2,3,,1,3,10,0,91,,4,2,0,7,7,1,3,3
2832624,1,4,,1,1,0,0,0,0,1,3,5,1,1,12,0,,,2,2,0,,,,,
2832639,1,12,8,4,12,0,1,0,0,2,3,1,1,2,12,0,61,,3,2,1,10,1,2,1,2
2832705,1,4,,1,1,0,1,1,1,4,3,3,1,1,10,2,,,4,1,3,,,,,
2832694,1,15,,1,1,1,1,1,0,4,2,1,1,2,10,2,96,,,1,0,,,,,
2832701,1,3,,2,1,0,0,0,0,1,3,5,1,1,,0,,,,2,4,,,,,
2832731,1,9,,0,1,0,0,1,0,2,2,,1,4,12,1,93,,4,1,0,,,,,
2832732,1,11,4,0,1,0,0,0,0,1,3,,1,1,12,0,52,,4,2,5,4,4,1,3,3
2832782,1,3,,1,1,0,0,0,0,1,3,3,1,2,,0,,,,2,4,,,,,
2832791,,5,,4,,0,0,0,0,1,,,,,,0,,,,2,0,,,,,
2832790,2,3,,1,1,0,0,1,0,2,3,5,1,1,,1,,8,,2,1,,,,,
2832809,1,7,5,1,1,0,0,0,0,1,3,4,1,2,15,0,44,,2,1,5,7,7,1,4,4
2832817,1,9,4,2,1,0,0,0,0,1,3,1,1,2,15,0,21,,4,1,0,7,7,1,4,4
2832872,1,17,,0,1,0,0,1,0,2,1,1,1,3,14,2,71,,,1,3,,,,,
2832873,1,13,8,2,1,0,1,1,0,3,3,1,1,3,15,1,53,,3,2,1,7,1,2,1,2
2832876,1,10,4,2,1,0,0,0,0,1,3,1,1,1,14,0,33,,2,2,0,7,7,1,4,4
2832901,1,2,,1,1,1,0,0,0,2,3,2,1,1,,0,,,,2,4,,,,,
2832894,1,4,4,1,1,0,0,0,1,2,3,6,1,1,11,0,43,,1,1,4,8,8,1,3,3
2832945,1,6,1,2,1,0,0,0,0,1,3,4,1,1,14,0,53,,4,2,1,10,10,1,2,3
2832956,1,13,2,1,7,1,0,0,0,2,3,,3,1,10,0,94,,4,2,0,4,4,1,3,3
2832979,1,4,2,0,1,0,0,0,0,1,3,1,1,2,14,0,74,,4,1,3,8,8,1,3,3
2832969,1,14,,1,1,1,0,1,0,3,2,1,1,3,10,2,53,,,2,0,,,,,
2832990,1,2,,1,1,1,0,0,0,2,3,4,1,1,,0,,,,1,4,,,,,
2833045,1,10,1,3,1,0,0,0,0,1,3,1,1,2,13,0,81,,4,1,1,7,7,1,3,3
2833041,1,1,,1,1,0,0,0,0,1,3,2,1,1,,0,,,,2,5,,,,,
2833058,1,10,1,2,1,1,0,0,0,2,3,5,1,1,11,0,96,,3,2,1,7,7,1,2,3
2833056,1,16,,1,1,1,0,0,0,2,3,,1,2,10,0,72,,,1,0,,,,,
2833089,1,18,,2,1,1,0,1,0,3,3,1,1,3,10,1,81,,,1,1,,,,,
2833127,1,7,8,2,1,0,0,0,0,1,3,1,1,1,15,0,13,,1,1,1,8,1,2,1,2
2833143,1,6,1,2,1,0,0,0,0,1,3,6,1,1,11,0,52,,3,1,1,7,7,1,3,3
2833167,1,13,,3,1,0,0,0,0,1,3,1,1,2,11,0,24,,2,2,0,,,,,
2833171,1,2,,2,1,0,0,0,0,1,3,6,1,1,,0,,,,2,1,,,,,
2833193,1,12,,1,1,1,1,1,0,4,1,,1,4,16,1,83,,3,2,0,,,,,
2833236,1,8,7,2,1,0,0,0,0,1,3,4,1,1,15,0,25,,1,1,1,7,7,1,4,4
2833246,1,1,,2,1,0,1,1,0,3,1,6,1,3,,1,,,,1,5,,,,,
2833263,1,4,3,3,1,0,0,0,0,1,3,7,1,1,14,0,52,,1,2,1,7,7,1,3,3
2833268,1,1,,3,1,0,0,0,0,1,3,6,1,1,,0,,,,1,1,,,,,
2833284,1,13,,1,1,0,0,0,0,1,3,1,1,2,15,0,51,,2,2,0,,,,,
2833322,1,17,,2,3,0,0,0,0,1,3,,1,2,15,0,53,,,2,0,,,,,
2833344,1,3,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,2,1,,,,,
2833363,1,13,8,3,1,0,0,0,0,1,3,2,1,2,15,0,14,,1,1,1,7,1,2,1,2
2833348,1,1,,1,1,0,0,0,0,1,3,6,1,1,,0,,,,1,1,,,,,
2833388,1,1,,2,1,0,0,0,0,1,3,4,1,2,,0,,,,2,7,,,,,
2833419,1,3,,1,1,0,0,0,0,1,3,4,1,1,,0,,,,1,1,,,,,
2833440,1,2,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,2,1,,,,,
2833441,1,19,,0,1,1,0,1,0,3,2,1,1,2,10,2,72,,,1,0,,,,,
2833443,1,13,2,2,1,0,0,0,0,1,3,1,1,2,13,0,72,,3,1,0,9,9,1,3,3
2833463,3,3,,2,1,0,1,1,0,3,3,3,1,1,,1,,11,,2,5,,,,,
2833507,1,6,4,3,1,0,0,0,0,1,3,1,1,1,14,0,42,,2,1,1,7,7,1,3,3
2833503,,1,,2,1,0,0,0,0,1,3,4,1,2,,0,,,,1,1,,,,,
2833514,1,14,,2,1,0,0,0,0,1,3,3,1,1,13,0,72,,,1,0,,,,,
2833536,2,12,,0,7,1,1,1,0,4,2,,1,3,10,1,61,8,4,2,3,,,,,
2833549,1,16,,1,1,0,0,1,0,2,1,1,1,3,13,1,75,,,1,0,,,,,
2833577,1,2,,2,1,0,0,0,0,1,3,6,1,1,,0,,,,1,1,,,,,
2833598,2,5,,1,1,0,0,0,0,1,3,2,1,1,13,0,51,8,4,2,4,,,,,
2833610,1,6,3,3,1,0,0,0,0,1,3,,1,1,15,0,22,,2,2,5,7,7,1,4,4
2833620,1,13,3,2,1,1,0,0,0,2,3,1,1,2,11,0,44,,2,2,0,4,4,1,4,4
2833636,1,18,,0,1,0,0,1,0,2,2,,1,3,12,1,83,,,1,0,,,,,
2833672,1,3,,1,1,0,0,0,0,1,3,5,1,1,,0,,,,2,5,,,,,
2833679,1,17,,1,1,1,0,1,0,3,2,1,1,3,16,2,83,,,1,0,,,,,
2833696,3,7,7,1,1,0,0,0,0,1,3,4,1,1,15,0,53,8,3,2,5,7,7,1,4,4
2833694,1,18,,0,1,1,0,1,0,3,2,,1,3,10,1,54,,,1,0,,,,,
2833709,4,10,,1,12,0,1,0,0,2,3,4,3,1,16,0,33,1,2,1,5,,,,,
2833749,1,12,1,1,1,0,0,1,0,2,2,1,1,3,11,1,53,,2,1,1,10,10,1,3,3
2833762,1,13,,1,1,0,1,1,0,3,1,1,1,4,15,1,33,,1,1,0,,,,,
2833772,1,18,,2,1,0,0,1,0,2,1,,1,4,12,1,51,,,1,0,,,,,
2833783,1,12,,4,1,0,0,0,0,1,3,1,1,1,15,0,43,,2,2,1,,,,,
2833807,1,8,,2,1,0,1,0,0,2,3,5,1,2,11,0,51,,4,2,3,,,,,
2833846,1,9,,0,1,0,1,0,0,2,3,3,1,1,15,0,52,,4,2,5,,,,,
2833850,1,15,,0,1,0,1,1,0,3,1,1,1,3,10,2,53,,,2,3,,,,,
2833853,1,12,5,1,1,0,0,1,0,2,3,1,1,1,15,1,23,,3,1,1,3,3,1,4,4
2833857,1,6,1,1,1,0,0,0,0,1,3,1,1,1,15,0,52,,3,1,5,10,10,1,3,3
2833890,1,15,,2,1,0,1,1,0,3,2,1,1,4,15,2,41,,,1,1,,,,,
2833938,1,11,,0,1,1,0,1,0,3,2,,1,4,10,1,94,,4,2,0,,,,,
2833948,1,19,9,2,8,0,0,0,0,1,3,4,3,1,15,0,61,,,1,5,7,7,3,2,1
2833956,1,12,4,3,4,0,0,0,0,1,3,1,1,2,15,0,24,,1,1,1,7,7,1,3,3
2833951,1,17,,1,1,0,0,1,0,2,2,1,1,2,15,2,31,,,1,0,,,,,
2833961,1,16,8,1,7,1,0,1,0,3,2,,1,3,10,1,61,,,2,0,7,1,2,1,2
2833977,1,8,4,1,13,0,0,0,0,1,3,1,3,1,15,0,31,,1,1,1,10,10,1,3,3
2834013,1,14,,2,1,0,0,1,0,2,1,1,1,4,12,1,53,,,2,0,,,,,
2834035,1,12,,1,11,0,0,0,0,1,3,1,1,1,15,0,22,,2,2,0,,,,,
2834038,1,1,,1,1,0,0,0,0,1,3,4,3,1,,0,,,,2,6,,,,,
2834054,2,6,,0,4,0,1,0,0,2,3,,1,2,14,0,92,8,4,1,5,,,,,
2834057,1,14,1,1,1,1,0,1,0,3,2,1,1,3,10,2,53,,,1,0,7,7,1,3,3
2834115,1,14,,2,1,0,0,1,0,2,3,1,1,1,15,1,23,,,2,1,,,,,
2834126,3,7,4,1,1,0,0,0,0,1,3,,1,2,15,0,13,4,1,1,5,7,7,1,4,4
2834125,1,8,9,3,1,0,0,0,0,1,3,2,1,1,15,0,61,,3,1,1,7,7,3,2,1
2834141,1,3,,2,1,0,0,0,0,1,3,6,1,1,,0,,,,2,1,,,,,
2834161,1,6,4,1,1,0,0,1,1,3,2,1,1,4,15,1,53,,3,2,5,7,7,1,3,3
2834190,1,7,3,2,1,0,0,0,0,1,3,4,1,2,12,0,53,,4,2,1,7,7,1,3,3
2834216,1,8,1,2,1,0,0,0,0,1,3,6,1,1,14,0,52,,1,2,1,10,10,1,3,3
2834217,1,9,8,2,1,0,0,1,0,2,3,5,1,2,13,1,33,,1,1,1,1,1,2,1,2
2834227,1,4,2,2,1,0,0,0,0,1,3,3,1,1,14,0,52,,2,1,1,4,4,1,4,4
2834244,1,9,5,2,1,0,0,0,0,1,3,4,1,1,15,0,54,,2,1,1,7,7,1,3,3
2834273,1,17,,2,1,1,0,1,0,3,1,1,10,3,10,1,72,,,1,1,,,,,
2834291,1,12,,2,1,0,0,0,0,1,3,,1,1,11,0,42,,1,2,0,,,,,
2834294,1,11,2,2,1,0,0,0,0,1,3,1,1,2,12,0,14,,1,2,1,7,7,1,3,3
2834305,1,7,1,1,1,0,0,0,0,1,3,1,1,1,15,0,2,,2,1,6,6,6,1,3,3
2834325,3,5,2,3,1,0,0,1,0,2,3,1,1,2,15,1,22,8,4,2,0,7,7,1,4,4
2834371,,2,,1,,0,0,0,0,1,,,,,,0,,,,2,4,,,,,
2834387,1,14,,1,1,0,0,1,0,2,2,,1,4,12,1,83,,,2,5,,,,,
2834389,1,7,4,2,1,0,0,0,0,1,3,2,1,1,14,0,44,,4,2,1,7,7,1,3,3
2834418,1,4,,1,1,0,0,1,0,2,3,5,1,1,12,1,,,3,2,8,,,,,
2834391,2,5,9,1,1,0,0,0,0,1,3,,1,2,13,0,74,8,3,1,5,7,7,3,2,1
2834453,3,5,,1,1,1,0,0,0,2,3,2,1,1,10,0,51,6,2,2,5,,,,,
2834461,1,10,2,2,1,0,0,0,0,1,3,4,1,2,12,0,42,,3,2,1,7,7,1,3,3
2834471,1,17,,1,1,1,0,1,0,3,1,,1,3,10,1,33,,,2,0,,,,,
2834481,1,4,4,3,1,0,0,1,0,2,3,1,1,1,13,1,42,,2,1,1,7,7,1,4,4
2834510,1,16,,2,1,0,0,1,0,2,2,1,1,4,15,1,24,,,1,0,,,,,
2834545,1,16,,1,1,0,0,0,0,1,3,,1,2,15,0,11,,,2,0,,,,,
2834567,1,7,4,1,1,0,0,0,0,1,3,,1,2,15,0,52,,4,1,5,7,7,1,4,4
2834578,1,11,,2,11,1,0,0,0,2,3,1,13,1,16,0,75,,3,2,1,,,,,
2834581,1,18,,1,1,0,0,1,0,2,2,1,1,3,13,2,75,,,1,0,,,,,
2834603,1,11,3,2,4,0,0,1,0,2,2,,1,3,15,1,13,,1,1,1,7,7,1,3,3
2834651,1,2,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,1,1,,,,,
2834654,1,5,9,2,1,0,0,0,0,1,3,3,1,1,12,0,71,,3,1,7,7,7,3,2,1
2834656,1,18,,1,1,1,0,1,0,3,2,,1,2,16,1,53,,,2,5,,,,,
2834670,2,9,8,2,1,0,0,0,0,1,3,4,1,2,12,0,34,8,2,1,1,7,1,2,1,2
2834686,1,16,,1,1,0,0,1,0,2,1,1,1,4,11,2,44,,,2,0,,,,,
2834740,1,3,,1,1,0,0,0,0,1,3,3,1,1,,0,,,,2,1,,,,,
2834743,3,5,,1,1,0,0,0,0,1,3,1,10,1,15,0,93,9,2,2,5,,,,,
2834761,1,11,4,2,1,0,0,1,0,2,2,1,1,2,12,2,14,,4,1,5,7,7,1,4,4
2834773,1,2,,1,1,0,0,0,0,1,3,6,1,1,,0,,,,1,1,,,,,
2834787,1,9,3,2,8,0,0,0,0,1,3,3,3,1,16,0,72,,4,1,5,7,7,1,3,3
2834807,1,14,,2,1,0,0,0,0,1,3,1,1,1,12,0,53,,,2,0,,,,,
2834825,1,16,,0,1,0,1,1,0,3,3,1,1,3,16,1,52,,,2,0,,,,,
2834824,1,8,1,0,1,0,0,0,0,1,3,1,1,1,12,0,34,,4,2,0,9,9,1,3,3
2834844,1,8,3,2,1,0,0,0,0,1,3,1,1,1,14,0,33,,3,2,1,7,7,1,3,3
2834846,1,11,1,0,1,1,0,1,0,3,2,2,1,3,11,1,52,,4,1,0,9,9,1,3,3
2834902,1,18,,1,1,1,0,1,0,3,1,1,1,4,10,2,52,,,2,0,,,,,
2834907,1,18,,0,1,1,0,1,0,3,1,,1,5,10,1,51,,,2,0,,,,,
2834919,1,5,1,3,1,0,0,0,0,1,3,4,1,1,14,0,52,,4,2,1,7,7,1,3,3
2834923,1,15,,1,1,1,0,1,0,3,2,,1,3,10,1,33,,,2,0,,,,,
2834956,1,11,8,2,1,0,0,0,0,1,3,3,1,1,15,0,75,,3,1,0,11,1,2,1,2
2835001,1,9,1,1,1,0,0,0,0,1,3,4,1,1,14,0,34,,2,1,1,6,6,1,3,3
2835021,1,3,,1,1,1,1,0,0,3,3,7,4,2,,0,,,,1,3,,,,,
2835014,1,17,,1,1,1,0,1,0,3,1,1,1,3,10,1,83,,,1,0,,,,,
2835026,,1,,2,1,0,0,0,0,1,3,2,1,2,,0,,,,2,1,,,,,
2835047,1,10,3,0,1,0,0,0,1,2,3,,1,1,15,0,34,,1,2,0,4,4,1,4,4
2835079,1,14,,3,1,0,0,0,0,1,3,1,1,2,12,0,14,,,1,0,,,,,
2835088,1,3,,2,1,0,0,1,0,2,3,7,1,2,,1,,,,1,0,,,,,
2835096,1,11,8,2,1,1,0,0,0,2,3,4,1,1,10,0,52,,4,1,1,7,1,2,1,2
2835110,1,10,4,4,1,0,0,0,0,1,3,1,1,1,15,0,75,,4,1,1,7,7,1,3,3
2835125,1,10,,3,1,1,0,1,0,3,3,1,1,2,10,2,52,,3,2,1,,,,,
2835181,1,11,5,1,1,0,0,0,0,1,3,1,1,2,11,0,14,,2,1,1,9,9,1,4,4
2835173,1,8,2,1,1,0,0,0,0,1,3,6,1,3,15,0,52,,1,2,1,10,10,1,3,3
2835175,1,3,,3,1,0,0,0,0,1,3,7,1,1,,0,,,,2,0,,,,,
2835193,1,2,,2,1,0,0,1,0,2,3,6,1,1,,1,,,,2,5,,,,,
2835217,1,13,4,3,1,0,0,0,0,1,3,1,1,2,15,0,23,,1,2,0,7,7,1,3,3
2835252,1,6,9,2,1,1,0,0,0,2,3,1,1,2,10,0,71,,4,1,1,7,7,3,2,1
2835259,1,9,8,1,12,0,0,0,0,1,3,3,5,1,15,0,53,,3,2,0,10,1,2,1,2
2835278,2,16,,0,1,1,0,0,0,2,3,,1,3,10,0,72,8,,2,0,,,,,
2835289,1,10,1,1,1,0,1,0,0,2,3,1,1,3,10,0,52,,4,1,1,10,10,1,3,3
2835294,1,13,,3,11,0,0,0,0,1,3,1,9,2,10,0,52,,2,2,0,,,,,
2835354,3,12,9,1,1,0,0,0,0,1,3,,1,2,12,0,53,10,4,2,1,4,4,3,2,1
2835359,1,2,,3,1,0,0,0,0,1,3,4,1,1,,0,,,,1,1,,,,,
2835376,3,7,1,3,1,0,0,0,0,1,3,1,1,1,15,0,42,9,2,1,5,10,10,1,3,3
2835389,1,15,,1,1,1,0,0,0,2,3,,1,2,16,0,74,,,1,0,,,,,
2835398,2,2,,1,1,0,0,1,0,2,3,2,1,1,,1,,8,,2,5,,,,,
2835452,1,10,5,2,1,0,0,0,0,1,3,5,7,1,15,0,25,,1,1,1,7,7,1,4,4
2835463,1,10,4,2,1,0,0,0,0,1,3,3,1,1,11,0,33,,2,1,5,7,7,1,4,4
2835460,1,10,2,3,1,0,1,1,0,3,2,1,1,3,11,2,96,,4,2,3,7,7,1,3,3
2835477,1,13,1,2,1,1,0,1,0,3,3,1,1,2,10,1,53,,3,2,0,7,7,1,2,3
2835490,3,17,,2,8,0,0,1,0,2,1,,3,3,10,1,51,8,,2,0,,,,,
2835524,1,5,9,3,1,0,0,1,0,2,3,1,1,1,15,2,32,,1,1,1,7,7,3,2,1
2835518,1,13,,1,1,0,0,0,0,1,3,1,1,2,15,0,23,,2,2,0,,,,,
2835540,1,13,1,3,1,0,0,0,0,1,3,1,1,1,10,0,91,,4,1,1,7,7,1,3,3
2835576,1,10,1,2,1,0,0,0,0,1,3,5,1,1,16,0,52,,3,2,3,7,7,1,3,3
2835596,1,9,1,1,1,1,0,0,0,2,3,5,1,2,11,0,52,,4,2,1,7,7,1,3,3
2835629,1,16,,2,1,0,0,0,0,1,3,1,1,2,12,0,12,,,1,0,,,,,
2835645,1,4,,2,1,0,0,1,0,2,3,3,1,1,12,2,,,2,2,1,,,,,
2835647,1,19,,0,1,1,0,1,0,3,1,,1,4,10,2,71,,,2,0,,,,,
2835660,1,11,8,2,1,0,0,0,0,1,3,3,1,3,14,0,14,,2,1,5,10,1,2,1,2
2835682,1,1,,2,1,0,0,0,1,2,3,4,1,1,,0,,,,2,1,,,,,
2835719,1,7,3,2,1,0,0,0,0,1,3,2,1,1,12,0,71,,3,1,5,7,7,1,4,4
2835718,1,3,,2,1,0,0,0,0,1,3,5,1,1,,0,,,,2,0,,,,,
2835722,1,4,1,2,1,0,0,0,0,1,3,3,2,1,11,0,52,,2,2,1,7,7,1,3,3
2835737,1,6,,2,1,0,1,0,1,3,3,3,1,2,11,0,51,,3,1,1,,,,,
2835765,1,17,,3,1,0,0,0,0,1,3,,1,3,14,0,53,,,2,0,,,,,
2835791,1,18,,1,11,0,0,1,0,2,2,1,1,2,14,2,33,,,1,0,,,,,
2835788,1,9,3,1,1,0,0,0,0,1,3,2,1,2,13,0,75,,4,2,1,8,8,1,4,4
2835805,1,14,,0,1,1,0,1,0,3,3,,1,3,10,1,52,,,2,0,,,,,
2835828,1,14,,2,1,0,0,0,0,1,3,1,1,2,14,0,14,,,1,0,,,,,
